Brand,Size,Price,Saleprice,Icon,Sku,Product Url,Description,Time,Available
Lululemon,10,108.00,,,129150188,/p/women-sweaters-and-wraps/LA-Asymmetrical-Cut-Out-Crew/_/prod10420110,"A reputation, a vibe, a way of  life. Designed in LA for you.  This asymmetrical cut-out pullover has side slits for ease of movement.",19:37:05,Available
Lululemon,L,68.00,,,127575702,/p/tops-swim/Waterside-MR-Med-Coverage-Honeycomb/_/prod10490009,We'll be by the pool. These classic bottoms are a natural for sunning or swimming.,19:37:05,Available
Lululemon,0,98.00,,,130050048,/p/womens-outerwear/Ribbed-Contoured-Waist-Crew/_/prod10490010,"After a round of sun 
salutations, throw on this 
roomy pullover with an 
extra-wide ribbed waistband to 
get through savasana feeling 
relaxed and ready for anything.",19:37:05,Not instock
Lululemon,10,78.00,,,129500069,/p/tops-short-sleeve/LA-Relaxed-Fit-Ribbed-Waist-Short-Sleeve/_/prod10420107,"A reputation, a vibe, a way of  life. Designed in LA for you.  Relaxed like your favourite  tee, but with a fitted  waist—this one's all about comfort.",19:37:05,Available
Lululemon,L,128.00,,,127550605,/p/tops-swim/Waterside-Honeycomb-One-Piece/_/prod10490007,"An instant vacation classic, this one-piece merges straight-strap styling with a plunging back.",19:37:05,Available
Lululemon,10,68.00,,,129125049,/p/women-tanks/Seek-Softness-Tank/_/prod10450092,"Elevate your restorative 
practice in this dramatic, 
drapey tank designed for 
layering. Chest-high side 
slits make it float easily 
away from your core.",19:37:05,Not instock
Lululemon,10,78.00,,,129500050,/p/tops-short-sleeve/LA-All-Yours-Cut-Out-SS-Tie-Dye/_/prod10420108,"The All Yours collection is made from soft, comfortable fabrics and easy-to-wear silhouettes that feel amazing and go with just about everything.",19:37:05,Available
Lululemon,L/XL,48.00,,,127750198,/p/hats/Both-Ways-Bucket-Hat/_/prod9820514,"Stay for the sunset. This
lightweight and reversible hat
has a wide brim that helps
shield you from the sun's rays.",19:37:05,Not instock
Lululemon,10,58.00,,,127875113,/p/women-tanks/LA-Split-Shoulder-Muscle-Tank/_/prod10410052,"A reputation, a vibe, a way of life. Designed in LA for you. Keep it breezy. This racerback tank has cut-outs to help keep the air flowing before and after your workout.",19:37:05,Not instock
Lululemon,M/L,98.00,,,129150059,/p/womens-outerwear/LA-Oversized-Pullover-Cape/_/prod10440069,"A reputation, a vibe, a way of  life. Designed in LA for you.  Cropped, oversized and  comfortable, this cape makes  layering (and leaving the  studio) easy.",19:37:05,Available
Lululemon,0,88.00,,,128150168,/p/tops-short-sleeve/Boxy-Seersucker-SS/_/prod10510147,"Tackle your to-do list without
breaking a sweat. This boxy
blouse has lots of room for
airflow so busy days are a
breeze.",19:37:05,Available
Lululemon,8,198.00,,,127550915,/p/jackets-and-hoodies-jackets/Fast-and-Free-Windbreaker-W/_/prod10480066,"Feel as fast as you do free in
this sleek windbreaker. Made
from smooth and stretchy
fabric, it glides across your
skin while protecting you from
wet and windy weather.",19:37:05,Available
Lululemon,8,118.00,,,120975049,/p/skirts-and-dresses-dresses/All-Yours-Tank-Maxi-Dress/_/prod10010011,"The All Yours collection is
made from soft, comfortable
fabrics and easy-to-wear
silhouettes that feel amazing
and go with just about
everything.",19:37:05,Available
Lululemon,XL/XXL,98.00,,,129150178,/p/womens-outerwear/LA-Oversized-Boxy-Crew/_/prod10390095,"A reputation, a vibe, a way of 
life. Designed in LA for you. 
Welcome this pullover into your with daily routine—dropped shoulders and armholes deliver ultimate comfort.",19:37:05,Available
Lululemon,10,68.00,,,130750064,/p/women-tanks/Align-Tank-Gathered-Front/_/prod10460028,"All you'll feel is your
practice. Powered by Nulu™
fabric, this version of the Align tank you
know and love features a
softly gathered detail in the
front.",19:37:05,Not instock
Lululemon,10,58.00,,,128900051,/p/women-tanks/Cropped-Henley-Tank/_/prod10480032,"One and done. Wear this softly textured, anti-stink tank top when you're running errands or ready to relax.",19:37:05,Available
Lululemon,0,98.00,,,127125041,/p/tops-long-sleeve/Pace-Pursuit-LS/_/prod10510150,Pace your day away in this running top made of sweat-loving Ribbed Luxtreme™ fabric.,19:37:05,Available
Lululemon,8,42.00,,,3300045,/p/women-sports-bras/Flow-Y-Bra-IV-LUON/_/prod10460012,"Voted most likely to complete a 40-day challenge. A beloved classic, this bra with minimal seams is the one yogis reach for again and again. ",19:37:05,Not instock
Lululemon,10,68.00,,,128225048,/p/women-sports-bras/Stash-It-Bra/_/prod10490022,Meet your new support system. This bra has clever storage options to hold your shirt (when training sessions get hot) and small essentials.,19:37:05,Available
Lululemon,10,58.00,,,124725065,/p/tops-short-sleeve/Loop-Around-Tee/_/prod10510148,"A wardrobe staple, with an 
upgrade. This lightweight tee 
is naturally breathable and 
dries quickly after an intense 
yoga session.",19:37:05,Available
Lululemon,10,98.00,,,129150079,/p/womens-outerwear/LA-Puff-Sleeve-Crop-Sweatshirt/_/prod10390096,"A reputation, a vibe, a way of 
life. Designed in LA for you. 
This pullover has shoulder pleats 
and a ribbed waist detail—it's also soft, stretchy, and loves high-rise bottoms.",19:37:05,Not instock
Lululemon,10,58.00,,,3743560,/p/women-shorts/Tracker-Short-IV-2-Way-Stretch/_/prod2140001,,19:37:05,Not instock
Lululemon,XXL,178.00,,,104454080,/p/women-sports-bras/Enlite-Hydraffinity-Vest/_/prod9270835,Be your own hydration station. This revolutionary distance-running vest merges high-performance-bra support with quick-sip hydration.,19:37:05,Not instock
Lululemon,8,58.00,,,3803408,/p/women-tanks/Breeze-By-Muscle-Tank-II-Squad/_/prod9440063,"That feeling when you're training and a tiny breeze feels like paradise. This relaxed, anti-stink tank has open hole-ventilation to maximize airflow.",19:37:05,Not instock
Lululemon,0,348.00,,,118926396,/p/jackets-and-hoodies-jackets/Wunder-Puff-Jacket-Long/_/prod9960898,This wonderfully warm down puffer has an extra-cozy long length plus a cinchable waist that lets you customize the shape and keep out cold drafts.,19:37:05,Not instock
Lululemon,L,98.00,,,104451752,/p/women-shorts/City-To-Summit-Light-Cycling-Short/_/prod9270806,This minimalist short has barely-there padding to keep you comfortable on shorter bike rides and indoor cycling classes.,19:37:05,Not instock
Lululemon,8,58.00,,,117075050,/p/womens-t-shirts/Kitsilano-Mock-Neck-Tee/_/prod9790149,Born to layer. This super-soft mock-neck tee is perfect over a tank or under a mid-layer. ,19:37:05,Not instock
Lululemon,8,118.00,,,123027911,/p/women-pants/Invigorate-HR-Crop-19/_/prod10080320,"Focus on your strength, not your sweat. Powered by Everlux™, our fastest-drying fabric, the highly breathable Invigorate collection handles heat and sweat during intense workouts.",19:37:05,Not instock
Lululemon,L,128.00,,,104451772,/p/women-shorts/City-To-Summit-Cycling-Short/_/prod9270805,Keep pace on the road or track. These high-performance cycling shorts have plenty of storage. ,19:37:05,Not instock
Lululemon,8,278.00,,,118926778,/p/jackets-and-hoodies-jackets/Always-There-Trench-Coat/_/prod9960628,Toss on this waterproof trench for weather protection when you step out the door. It has a removable hood because we know you like options. ,19:37:05,Available
Lululemon,12,48.00,,,3706296,/p/womens-t-shirts/Love-Tee-Iv/_/prod8351148,,19:37:05,Not instock
Lululemon,ONE SIZE,68.00,,,127451705,/p/bags/Take-it-On-Tote/_/prod10370191,"For those ""just in case""
moments, this spacious tote is
ready. Lightweight
construction and simple design
keep things easy.",19:37:05,Not instock
Lululemon,8,168.00,,,108126470,/p/jackets-and-hoodies-jackets/Fleece-Flurry-Jacket/_/prod9490206,Who said running in the rain can't feel cozy? This jacket is made from water-repellent tech fleece and feels like soft velour for ultimate wet-weather luxury.,19:37:05,Available
Lululemon,M/L,118.00,,,129150186,/p/womens-outerwear/LA-Pleated-Sleeve-Oversized-Hoodie/_/prod10420109,"A reputation, a vibe, a way of life. Designed in LA for you. This pullover's long length and oversized fit give you easy vibes—elastic cuffs keep the wind tunnel effect at bay.",19:37:05,Available
Lululemon,L,14.00,,,123550431,/p/women-socks/Power-Stride-Tab-Sock-Word-W/_/prod10210116,"With all the features you need to work, sweat, and rest, these socks will get you through your whole day (and then some).",19:37:05,Not instock
Lululemon,L,88.00,,,118925953,/p/men-ls-tops/Fast-and-Free-Long-Sleeve-Bold-Lines/_/prod9960688,Take it further than the finish line. Keep it going in this breathable run top made with super lightweight mesh fabric.            ,19:37:05,Available
Lululemon,L,38.00,,,127650713,/p/women-socks/Power-Stride-Tab-Sock-3-Pack-W/_/prod9960785,"With all the features you need to work, sweat, and rest, these socks will get you through your whole day (and then some).",19:37:06,Available
Lululemon,S,34.00,,,124875048,/p/women-socks/Daily-Stride-Low-Ankle-Sock-3-Pack-W/_/prod10270076,"It's the little things that
count, like these socks with
integrated cushioning for
all-day comfort.",19:37:06,Not instock
Lululemon,8,58.00,,,104426865,/p/women-tanks/Breeze-By-Muscle-Crop-Tank-lululemon/_/prod9270952,That feeling when you're training and a tiny breeze feels like paradise. This anti-stink tank has open hole-ventilation to maximize airflow.,19:37:07,Available
Lululemon,0,98.00,,,114750660,/p/women-sweaters-and-wraps/Take-it-All-In-Sweater/_/prod9750484,"Grab and go. This light and 
easy sweater has a rounded hem 
and a relaxed crew neck, making 
it great for busy (and not so 
busy) days.",19:37:07,Not instock
Lululemon,2,118.00,,,113226308,/p/women-pants/Dance-Studio-Pant-III-R-Lined/_/prod1730014,"Easy, comfortable, and never clingy, these pants are in our after-practice hall of fame.",19:37:07,Not instock
Lululemon,8,48.00,,,114803110,/p/women-tanks/Cool-Racerback-luxtreme/_/prod450026,Just you and your mat. This super-soft version of our classic slim racerback tank stays put and out of your way.,19:37:07,Not instock
Lululemon,8,68.00,,,3801917,/p/women-sports-bras/Free-To-Be-Moved-Bra/_/prod8900611,"Feel like going for it. Powered by slick Luxtreme™ fabric for low-friction support, this strappy bra has your back during sweaty, medium-impact training sessions. ",19:37:07,Not instock
Lululemon,0,118.00,,,115950056,/p/skirts-and-dresses-dresses/Brunch-and-Back-Dress/_/prod9860048,"Breeze through your busy day 
in this fitted dress with a 
built-in shelf bra for light 
support.",19:37:07,Not instock
Lululemon,8,98.00,,,107382008,/p/women-pants/Wunder-Under-HiRise-Tight-Fullux-Tall/_/prod9310037,"Train, ride, or flow. Minimal seams, a wide waistband, and performance fabric makes the Wunder Under collection a sweaty staple. ",19:37:07,Not instock
Lululemon,8,58.00,,,3766132,/p/women-sports-bras/Free-To-Be-Bra-Long-Line/_/prod8780600,"Meet yourself on the mat. This minimalist, strappy yoga bra is made to let you flow.",19:37:08,Not instock
Lululemon,6,128.00,,,107382664,/p/women-pants/Wunder-Under-Hi-Rise-78-Nulux/_/prod9400146,"Lunge, ride, or flow, these versatile tights are designed to fit like a second skin—perfect for however you choose to sweat.",19:37:08,Not instock
Lululemon,8,118.00,,,114805397,/p/women-pants/Align-Pant-Super-Hi-Rise-28-DiamondDye/_/prod9770113,"When feeling nothing is everything. The Align collection, powered by Nulu™ fabric, is so weightless and buttery soft, all you feel is
your practice.",19:37:08,Available
Lululemon,10,58.00,,,110925043,/p/womens-t-shirts/Time-To-Restore-Short-Sleeve/_/prod9200600,"It's time to restore. Throw on
this super-soft, lightweight
short sleeve before your
morning meditation.",19:37:08,Available
Lululemon,8,58.00,,,106025010,/p/women-sports-bras/Flow-Y-Bra-Nulu-Long-Line/_/prod9270882,What bra? We designed our classic racerback so you won't feel anything but your practice.,19:37:08,Not instock
Lululemon,8,68.00,,,110450319,/p/skirts-and-dresses-skirts/Pace-Rival-Skirt-Tall-No-Panels/_/prod8900668,"Pockets in your skirt, that's a yes. From tennis to trail running, drop-in pockets let you keep essentials close.",19:37:08,Available
Lululemon,0,98.00,,,124975885,/p/women-pants/Wunder-Under-Crop-HR-Spray/_/prod10050068,"The one that started it all. Lunge, train, or flow in the versatile Wunder Under collection. Powered by Luxtreme™ fabric, these crops are a sweaty staple.",19:37:09,Not instock
Lululemon,8,98.00,,,120225049,/p/skirts-and-dresses-dresses/All-Yours-Tee-Dress/_/prod10050066,"The All Yours collection is 
made from soft, comfortable 
fabrics and easy-to-wear 
silhouettes that feel amazing 
and go with just about 
everything.",19:37:09,Available
Lululemon,8,58.00,,,118150208,/p/women-shorts/Stroll-at-Sundown-Short-3/_/prod9820465,"Light, airy, and not afraid of
a little sweat, these shorts
are the warm-weather wardrobe
essential you'll want in every
colour.",19:37:09,Not instock
Lululemon,8,108.00,,,118325346,/p/womens-sweatpants/LA-Warm-Down-HR-Jogger/_/prod9750563,"A reputation, a vibe, a way of  life. Designed in LA for you.  Reach for these joggers to  experience next-level comfort  for serious relaxation.",19:37:10,Not instock
Lululemon,8,78.00,,,104458370,/p/tops-long-sleeve/Swiftly-Tech-LS-Breeze/_/prod8510157,The one you reach for. This relaxed version of our favourite anti-stink long sleeve is made with running (and sweating) in mind.,19:37:10,Not instock
Lululemon,8,58.00,,,3740142,/p/women-tanks/Breeze-By-Muscle-Tank-II/_/prod8351062,,19:37:10,Not instock
Lululemon,L,158.00,,,123052707,/p/womens-outerwear/Revera-12-Zip/_/prod9960732,"Bring a bold look to your everyday kit. This cropped half zip is designed using a lab-exclusive 
digital print with added tie-dye.",19:37:10,Available
Lululemon,L,74.00,,,123000116,/p/women-underwear/Mula-Bandhawear-Thong-5-Pack/_/prod10120024,"Holding tree pose with your eyes closed is easier when you're not adjusting your underwear. These soft, breathable undies stay put.",19:37:10,Not instock
Lululemon,8,118.00,,,118325261,/p/womens-outerwear/LA-Back-in-Action-Hoodie/_/prod9750570,"A reputation, a vibe, a way of  life. Designed in LA for you.  This super-soft hoodie is  designed with a drapey  silhouette for comfortable  coverage and easy layering.",19:37:10,Available
Lululemon,10,168.00,,,123052693,/p/women-crops/Tolva-Cropped-Pant-lululemon-lab/_/prod10370136,"For days in motion. We gave these pants an innovative 
waistband with side adjustors to customize your fit and zippers at the hem for easy on and easy off.",19:37:10,Not instock
Lululemon,8,118.00,,,114828718,/p/jackets-and-hoodies-jackets/Define-Jacket-Full-Lux/_/prod9220062,"Whether you're up for
adventure or ready for
downtime, our fan-favourite
Define Jacket, powered by
Luxtreme™ fabric, has a feel-good
fit that can do it all.",19:37:10,Available
Lululemon,10,98.00,,,123177048,/p/women-sports-bras/Alacer-Bra-lululemon-lab/_/prod9960720,Zip it up and flow. This long-line sports bra features adjustable straps and a front-zip closure to adapt to your practice.,19:37:11,Available
Lululemon,L,78.00,,,127675727,/p/tops-swim/Waterside-Relaxed-UVP-Long-Sleeve/_/prod10370215,The sun's out and you're ready for it. This top gives you sun protection and has back panels that give you airflow without falling open.,19:37:11,Not instock
